id,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,PRIMARYIND,Park_ID,Class,Typology,Location,Astro_Pitc,All_Weathe,MUGA,Football_5,Table_Tenn,Athletics,Basketball,Basketba_1,Skateboard,Croquet_La,Bowling_Gr,Outdoor_Bo,Golf_Pitch,Tennis,Model_Car_,Leisure_Wa,Pavillion,Showers,Changing_R,Toilets,Management,Depot_Buil,Housing_in,Shelter,Playground,Num_of_Pit,GAA,Soccer_Foo,Seven_a_Si,Rugby,Hard_Lands,Committee_,Area_mSq,Area_Acre,Multipolyg,distance,angle,xcoord,ycoord
1817,,,,,,,-1,0,-1,,,357,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,1325.757000000000062,0.328,,200.000000000000000,178.652365426550347,-6.209455916,53.40241287
1818,St Marys College Rathmines,,,,,,-1,0,-1,,,355,1142,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6388.975000000000364,1.579000000000000,,0,316.951207814083830,-6.266367491,53.3269745
1819,St Marys College Rathmines,,,,,,-1,0,-1,,,355,1142,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6388.975000000000364,1.579000000000000,,100.000000000000000,96.653414413955261,-6.265496291,53.3277719
1820,St Marys College Rathmines,,,,,,-1,0,-1,,,355,1142,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6388.975000000000364,1.579000000000000,,200.000000000000000,184.425180119901825,-6.264885678,53.32718665
1821,St Marys College Rathmines,,,,,,-1,0,-1,,,355,1142,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6388.975000000000364,1.579000000000000,,300.000000000000000,266.943109558754770,-6.266104295,53.32694371
1822,Rostrevor Terrace,,,,,,-1,0,-1,,,354,1141,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787.063999999999851,0.936,,0,30.138950428289501,-6.271403526,53.30876932
1823,Rostrevor Terrace,,,,,,-1,0,-1,,,354,1141,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787.063999999999851,0.936,,100.000000000000000,153.314771845319768,-6.270611419,53.30799968
1824,Rostrevor Terrace,,,,,,-1,0,-1,,,354,1141,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787.063999999999851,0.936,,200.000000000000000,247.835283101265759,-6.270625003,53.30726956
1825,Rostrevor Terrace,,,,,,-1,0,-1,,,354,1141,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787.063999999999851,0.936,,300.000000000000000,347.385938824657217,-6.271149471,53.30799538
1826,Ashbrook Tennis Club,,,,,,-1,0,-1,,,353,1140,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270.284999999999854,1.055000000000000,,0,56.607509168419213,-6.273788533,53.31939577
1827,Ashbrook Tennis Club,,,,,,-1,0,-1,,,353,1140,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270.284999999999854,1.055000000000000,,100.000000000000000,197.680356558662425,-6.273556291,53.3191089
1828,Ashbrook Tennis Club,,,,,,-1,0,-1,,,353,1140,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270.284999999999854,1.055000000000000,,200.000000000000000,357.397949091195699,-6.273588009,53.31867956
1829,Kenilworth Square,,,,,,-1,0,-1,,,351,1138,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29526.230999999999767,7.296000000000000,,0,329.436426242750997,-6.276491658,53.31764149
1830,Kenilworth Square,,,,,,-1,0,-1,,,351,1138,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29526.230999999999767,7.296000000000000,,100.000000000000000,329.925726781668914,-6.277210288,53.31843005
1831,Kenilworth Square,,,,,,-1,0,-1,,,351,1138,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29526.230999999999767,7.296000000000000,,200.000000000000000,65.658232702036202,-6.276892092,53.3191241
1832,Kenilworth Square,,,,,,-1,0,-1,,,351,1138,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29526.230999999999767,7.296000000000000,,300.000000000000000,65.549937148703833,-6.275506261,53.31947008
1833,Kenilworth Square,,,,,,-1,0,-1,,,351,1138,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29526.230999999999767,7.296000000000000,,400.000000000000000,167.761078432679739,-6.274831736,53.31879182
1834,Kenilworth Square,,,,,,-1,0,-1,,,351,1138,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29526.230999999999767,7.296000000000000,,500.000000000000000,168.754784392546100,-6.274562768,53.31790805
1835,Kenilworth Square,,,,,,-1,0,-1,,,351,1138,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29526.230999999999767,7.296000000000000,,600.000000000000000,249.128452600429085,-6.275241857,53.31733225
1836,Kenilworth Square,,,,,,-1,0,-1,,,351,1138,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29526.230999999999767,7.296000000000000,,700.000000000000000,330.102139219538230,-6.276435299,53.31757965
1837,Harold's Cross Park,,,,,,-1,0,-1,,,349,1136,2,Community Park Grade 1,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,South Central,13075.719999999999345,3.231000000000000,,0,19.599987757124289,-6.279513703,53.3241598
1838,Harold's Cross Park,,,,,,-1,0,-1,,,349,1136,2,Community Park Grade 1,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,South Central,13075.719999999999345,3.231000000000000,,100.000000000000000,19.204994617528030,-6.27900537,53.32500386
1839,Harold's Cross Park,,,,,,-1,0,-1,,,349,1136,2,Community Park Grade 1,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,South Central,13075.719999999999345,3.231000000000000,,200.000000000000000,21.628492266257624,-6.278449551,53.32583589
1840,Harold's Cross Park,,,,,,-1,0,-1,,,349,1136,2,Community Park Grade 1,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,South Central,13075.719999999999345,3.231000000000000,,300.000000000000000,187.741039336751925,-6.278456338,53.32556633
1841,Harold's Cross Park,,,,,,-1,0,-1,,,349,1136,2,Community Park Grade 1,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,South Central,13075.719999999999345,3.231000000000000,,400.000000000000000,188.014683374509161,-6.27866025,53.32467486
1842,Harold's Cross Park,,,,,,-1,0,-1,,,349,1136,2,Community Park Grade 1,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,South Central,13075.719999999999345,3.231000000000000,,500.000000000000000,194.015377065307433,-6.278946019,53.32379836
1843,Harold's Cross Park,,,,,,-1,0,-1,,,349,1136,2,Community Park Grade 1,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,South Central,13075.719999999999345,3.231000000000000,,600.000000000000000,295.209801521841598,-6.279659577,53.3232292
1844,Harold's Cross Park,,,,,,-1,0,-1,,,349,1136,2,Community Park Grade 1,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,South Central,13075.719999999999345,3.231000000000000,,700.000000000000000,19.920999678106980,-6.279599916,53.32403275
1845,Harold's Cross Road Openspace 2,,,,,,-1,0,-1,,,347,1134,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.243000000000052,0.143,,0,256.969708846384719,-6.280892091,53.316534
1846,Harold's Cross Road Openspace 2,,,,,,-1,0,-1,,,347,1134,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.243000000000052,0.143,,100.000000000000000,208.358738122891481,-6.280594363,53.31671593
1847,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,0,230.642083144435873,-6.206930141,53.40010577
1848,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,100.000000000000000,275.336356352337532,-6.208088691,53.399826
1849,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,200.000000000000000,321.487826979787258,-6.209449714,53.40079106
1850,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,300.000000000000000,357.243818989295335,-6.210117137,53.4017291
1851,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,400.000000000000000,179.449976332934483,-6.209454391,53.4022623
1852,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,500.000000000000000,87.389620142353237,-6.208271991,53.4022768
1853,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,600.000000000000000,178.594899944824107,-6.207460991,53.4018509
1854,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,700.000000000000000,175.601520758580733,-6.207335106,53.40125654
1855,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,800.000000000000000,88.720831589668137,-6.206153311,53.40107398
1856,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,900.000000000000000,179.136348906317835,-6.205369472,53.40049694
1857,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,1000.000000000000000,269.479802491814382,-6.20663293,53.40053651
1858,Glin Road,,,,,,-1,0,-1,,,346,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,35948.209000000002561,8.882999999999999,,1100.000000000000000,4.487273066691925,-6.209345291,53.4021457
1859,Eaton Square,,,,,,-1,0,-1,,,344,1131,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,4224.208999999999833,1.044000000000000,,0,288.241129925385337,-6.286105789,53.31237744
1860,Eaton Square,,,,,,-1,0,-1,,,344,1131,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,4224.208999999999833,1.044000000000000,,100.000000000000000,109.952770254883703,-6.28642762,53.31276167
1861,Eaton Square,,,,,,-1,0,-1,,,344,1131,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,4224.208999999999833,1.044000000000000,,200.000000000000000,198.816385950605479,-6.285079496,53.31241562
1862,Priory Road Park,,,,,,-1,0,-1,,,342,1129,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3793.572000000000116,0.937,,0,357.504410884196886,-6.286439534,53.31905527
1863,Priory Road Park,,,,,,-1,0,-1,,,342,1129,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3793.572000000000116,0.937,,100.000000000000000,145.828127943611690,-6.285287481,53.31926087
1864,Priory Road Park,,,,,,-1,0,-1,,,342,1129,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3793.572000000000116,0.937,,200.000000000000000,323.036427892189010,-6.286078105,53.31874043
1865,Larkfield Gardens,,,,,,-1,0,-1,,,332,1118,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.874000000000024,0.341,,0,223.090550674817166,-6.290618849,53.31601524
1866,Larkfield Gardens,,,,,,-1,0,-1,,,332,1118,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.874000000000024,0.341,,100.000000000000000,66.532855154626830,-6.290160513,53.31675598
1867,Rathdrum Road Green,,,,,,-1,0,-1,,,330,1116,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.076999999999998,0.423,,0,82.399201239780282,-6.29050653,53.33001184
1868,Rathdrum Road Green,,,,,,-1,0,-1,,,330,1116,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.076999999999998,0.423,,100.000000000000000,313.222283137952729,-6.290289738,53.32941356
1869,Neagh Park,,,,,,-1,0,-1,,,329,1115,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,South Central,4071.632000000000062,1.006000000000000,,0,295.889534914989781,-6.291158013,53.31405234
1870,Neagh Park,,,,,,-1,0,-1,,,329,1115,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,South Central,4071.632000000000062,1.006000000000000,,100.000000000000000,118.621617155639782,-6.290322548,53.31446783
1871,Neagh Park,,,,,,-1,0,-1,,,329,1115,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,South Central,4071.632000000000062,1.006000000000000,,200.000000000000000,295.530822282950339,-6.290567716,53.31387346
1872,Kippure Park,,,,,,-1,0,-1,,,833,44,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3131.135999999999967,0.774,,0,351.631320225541742,-6.309803973,53.37980508
1873,Kippure Park,,,,,,-1,0,-1,,,833,44,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3131.135999999999967,0.774,,100.000000000000000,182.263959180962445,-6.308432674,53.38003205
1874,Kippure Park,,,,,,-1,0,-1,,,833,44,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3131.135999999999967,0.774,,200.000000000000000,286.676266190357921,-6.309299801,53.37962207
1875,Plunkett Green 2,,,,,,-1,0,-1,,,832,43,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281.438999999999851,0.811,,0,270.454093461553441,-6.309541518,53.39725645
1876,Plunkett Green 2,,,,,,-1,0,-1,,,832,43,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281.438999999999851,0.811,,100.000000000000000,63.828801112745182,-6.309925078,53.39779409
1877,Plunkett Green 2,,,,,,-1,0,-1,,,832,43,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281.438999999999851,0.811,,200.000000000000000,198.373123721955096,-6.309345408,53.39759254
1878,Herzog Park,,,,,,-1,0,-1,,,827,1144,3,Community Park Grade 2,Orwell Quarry,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,South East,16077.278000000000247,3.973000000000000,,0,335.614432216297701,-6.276982136,53.31020398
1879,Herzog Park,,,,,,-1,0,-1,,,827,1144,3,Community Park Grade 2,Orwell Quarry,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,South East,16077.278000000000247,3.973000000000000,,100.000000000000000,68.196546984625627,-6.276190188,53.31071631
1880,Herzog Park,,,,,,-1,0,-1,,,827,1144,3,Community Park Grade 2,Orwell Quarry,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,South East,16077.278000000000247,3.973000000000000,,200.000000000000000,158.611152352522765,-6.274752268,53.31092201
1881,Herzog Park,,,,,,-1,0,-1,,,827,1144,3,Community Park Grade 2,Orwell Quarry,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,South East,16077.278000000000247,3.973000000000000,,300.000000000000000,88.042015523381693,-6.274729891,53.3103624
1882,Herzog Park,,,,,,-1,0,-1,,,827,1144,3,Community Park Grade 2,Orwell Quarry,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,South East,16077.278000000000247,3.973000000000000,,400.000000000000000,259.450791664901772,-6.275416178,53.30997176
1883,Herzog Park,,,,,,-1,0,-1,,,827,1144,3,Community Park Grade 2,Orwell Quarry,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,South East,16077.278000000000247,3.973000000000000,,500.000000000000000,335.636124059203610,-6.276659691,53.3097629
1884,Plunkett Green,,,,,,-1,0,-1,,,825,36,4,Amenity Public Open Spaces,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,North West,9203.950999999999112,2.274000000000000,,0,335.269216576898032,-6.311150168,53.3961438
1885,Plunkett Green,,,,,,-1,0,-1,,,825,36,4,Amenity Public Open Spaces,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,North West,9203.950999999999112,2.274000000000000,,100.000000000000000,20.321749297442679,-6.31059389,53.39697835
1886,Plunkett Green,,,,,,-1,0,-1,,,825,36,4,Amenity Public Open Spaces,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,North West,9203.950999999999112,2.274000000000000,,200.000000000000000,107.923638687289227,-6.30945962,53.3971055
1887,Plunkett Green,,,,,,-1,0,-1,,,825,36,4,Amenity Public Open Spaces,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,North West,9203.950999999999112,2.274000000000000,,300.000000000000000,200.252683328530111,-6.309975177,53.39630459
1888,Plunkett Green,,,,,,-1,0,-1,,,825,36,4,Amenity Public Open Spaces,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,North West,9203.950999999999112,2.274000000000000,,400.000000000000000,290.021489242170446,-6.311035749,53.39604089
1889,Barry Road Park,,,,,,-1,0,-1,,,822,33,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2227.657999999999902,0.55,,0,0.339622798,-6.312165729,53.39324048
1890,Barry Road Park,,,,,,-1,0,-1,,,822,33,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2227.657999999999902,0.55,,100.000000000000000,199.893312745998429,-6.311363771,53.39353072
1891,Openspace at Cardiffsbridge Road,,,,,,-1,0,-1,,,820,31,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.387999999999920,0.346,,0,135.034738949754654,-6.312885718,53.38571784
1892,Openspace at Cardiffsbridge Road,,,,,,-1,0,-1,,,820,31,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.387999999999920,0.346,,100.000000000000000,0.822317635,-6.313587561,53.38563194
1893,Villa Park,,,,,,-1,0,-1,,,815,26,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394.264999999999873,0.839,,0,283.892517575745558,-6.314900814,53.36514678
1894,Villa Park,,,,,,-1,0,-1,,,815,26,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394.264999999999873,0.839,,100.000000000000000,117.503323020795193,-6.314398128,53.36540005
1895,Villa Park,,,,,,-1,0,-1,,,815,26,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394.264999999999873,0.839,,200.000000000000000,284.050935384333627,-6.314261222,53.3649541
1896,Barry Green,,,,,,-1,0,-1,,,813,23,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4090.226000000000113,1.011000000000000,,0,338.691735847755126,-6.314539946,53.39456733
1897,Barry Green,,,,,,-1,0,-1,,,813,23,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4090.226000000000113,1.011000000000000,,100.000000000000000,109.799815197706778,-6.313350621,53.39474169
1898,Barry Green,,,,,,-1,0,-1,,,813,23,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4090.226000000000113,1.011000000000000,,200.000000000000000,289.730221917257381,-6.313470674,53.39424819
1899,Deanstown Park,,,,,,-1,0,-1,,,809,18,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7780.920000000000073,1.923000000000000,,0,348.050392327947236,-6.316063111,53.38518792
1900,Deanstown Park,,,,,,-1,0,-1,,,809,18,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7780.920000000000073,1.923000000000000,,100.000000000000000,107.349035064744925,-6.315523507,53.38593332
1901,Deanstown Park,,,,,,-1,0,-1,,,809,18,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7780.920000000000073,1.923000000000000,,200.000000000000000,197.546830758830907,-6.314699499,53.38535937
1902,Deanstown Park,,,,,,-1,0,-1,,,809,18,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7780.920000000000073,1.923000000000000,,300.000000000000000,296.601237199758259,-6.315705745,53.38502796
1903,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,0,330.261343412656004,-6.319483396,53.36548032
1904,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,100.000000000000000,19.106910588357060,-6.319030269,53.36634578
1905,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,200.000000000000000,19.341997184263960,-6.318504944,53.36718758
1906,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,300.000000000000000,107.691574563775958,-6.317379553,53.36762805
1907,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,400.000000000000000,108.070227329238165,-6.315977276,53.36731285
1908,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,500.000000000000000,193.274122550534827,-6.315031891,53.3669413
1909,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,600.000000000000000,192.140732983294015,-6.314912023,53.36575065
1910,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,700.000000000000000,198.679782161995405,-6.316035591,53.365054
1911,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,800.000000000000000,299.229785088831022,-6.31731057,53.36433978
1912,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,900.000000000000000,18.344587850101135,-6.318214477,53.36504779
1913,Belvedere Sports Grounds,,,,,,-1,0,-1,,,805,14,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61602.470999999997730,15.222000000000000,,1000.000000000000000,287.644891708874752,-6.319165158,53.36535567
1914,Ratoath Avenue Green,,,,,,-1,0,-1,,,803,12,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.472999999999956,0.458,,0,118.290074415930903,-6.318644648,53.3888807
1915,Ratoath Avenue Green,,,,,,-1,0,-1,,,803,12,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.472999999999956,0.458,,100.000000000000000,324.833864388969516,-6.31937972,53.38864874
1916,St Annes Park,,,,,,-1,0,-1,,,796,584,1,Flagship Park,Raheny,,,,,,,yes adjacent,,,,,,yes,18,,yes,yes,,,,,,,yes,yes,36,15,18,2,1,,North Central,1227587.857000000076368,303.343999999999994,YES,0,262.796159582802716,-6.180360428,53.37534585
1917,St Annes Park,,,,,,-1,0,-1,,,796,584,1,Flagship Park,Raheny,,,,,,,yes adjacent,,,,,,yes,18,,yes,yes,,,,,,,yes,yes,36,15,18,2,1,,North Central,1227587.857000000076368,303.343999999999994,YES,100.000000000000000,358.694500825638556,-6.180730891,53.37627455
1918,St Annes Park,,,,,,-1,0,-1,,,796,584,1,Flagship Park,Raheny,,,,,,,yes adjacent,,,,,,yes,18,,yes,yes,,,,,,,yes,yes,36,15,18,2,1,,North Central,1227587.857000000076368,303.343999999999994,YES,200.000000000000000,358.524430223083925,-6.180730891,53.37717288
1919,St Annes Park,,,,,,-1,0,-1,,,796,584,1,Flagship Park,Raheny,,,,,,,yes adjacent,,,,,,yes,18,,yes,yes,,,,,,,yes,yes,36,15,18,2,1,,North Central,1227587.857000000076368,303.343999999999994,YES,300.000000000000000,70.470529656792635,-6.180054783,53.37782569
